,comentario,liguagem
372,"I am still love this song and listen  it, From Cambodia 🇰🇭, love you Bon Jovi",en
373,Its April 2023 and I’m still here,en
374,"I was 5 when this song came out and I clearly remember how I planned to merey him as soon as I'd grow up. And for the record, I changed my mind. 🫶",en
375,"Em 2022 ouvindo essa maravilha. Tenho 14 anos mais adoro Bon Jovi, Aerosmith, etc.",pt
376,Homem lindo do caralho,pt
377,"it’s may 2023 rn, in still with this masterpiece.",en
378,Always listening to his songs this is a favorite helped me get through alot of pain in my life ,en
379,Amo essa musica ,pt
380,Da famosa novela quatro por quatro ,pt
381,Love this song 4eva,en
382,Estou na sofrência ,pt
383,Então é isso que vocês estão fazendo durante a pandemia? Ouvindo música de verdade. Parabéns!! 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,pt
384,ISSO SIM É MÚSICA DE QUALIDADE QUEM TÁ OUVINDO EM DEZEMBRO DE 2019 CURTE AÍ 🖒,pt
385,"This Romeo is bleeding
But you can't see his blood
It's nothing but some feelings
That this old dog kicked up",en
386,love song and singer beautiful awesome,en
387,"I'm leaving my comment here so that after a year, when someone like it, I'll be notified and play this masterpiece again !",en
388,amo essa música esse clipe,pt
389,Such A Musical Mural! ,en
390,I had this song at my wedding ,en
391,"Em pleno 2023 e eu aqui... ,, Quem aí mais está aqui , da um aqui",pt
392,Toda vez q escuto essa musica eu tenho q repetir e música boa é essa,pt
393,Musica boa é eterna ️️️️️️️️️️,pt
394,"This Romeo is bleeding

But you can't see his blood

It's nothing but some feelings

That this old dog kicked up",en
395,The best,en
396,Jason Wiles was georgeous. The scenes when he brings the  and takes off his jumper… ,en
397,"Bon Jovi,  Roxette , Aerosmith , the police  Nazareth , anos 80 e 90 existia música de verdade .",pt
398,Genius bon Jovi,en
399,"Bon Jovi - Always (Official Music Video)
Bon Jovi
7,45 mi de inscritos",en
400,"Brasil, Minas Gerais, Caratinga City, musica boa para animar a alma.",pt
401,"This Romeo is bleeding
But you can't see his blood
It's nothing but some feelings
That this old dog kicked up",en
402,Shew weee!!!! Bon Jovi was so ️,en
403,"""Always""

This Romeo is bleeding
But you can't see his blood",en
404,Never listen before but at first today's felling after listen bon jovi s few song impressed me much,en
405,"It was 1995, the first terrible disappointment of love for me I watched the video in loop ",en
406,"13 de junho de 2020, 8 horas da manhã, ao som desse hino! ️",pt
407,2023  Wonderful song   Chile !,en
408,I was born in 1989 until now listening to this song.  your fans from Indonesia 🇮🇩🇮🇩🇮🇩,en
409,Cadê os BRASILEIROS escutando esse Classico em 2021? ,pt
410,"Este Romeo está sangrando

Mas você não consegue ver seu sangue",pt
411,Russia and Ukraine with love ,en
412,Our first dance. At our wedding x,en
413,"This is way better than any 2017,18,or 19 'love' songs",en
414,"I was rocking this song last night Karaoke not bad for a 42yr chickI grew up listening to this, and it remains in my memory until I leave this earth, nothing but love, God bless,",en
415,I did listen this song on then radio ️.,en
416,Música linda!amoo,pt
417,Essa musica mata qualquer um que ta apaixonado ,pt
418,I have loved the same person for 33 years and he knows that,en
419,Look at this master piece in 2023 .. let's give some time to the music video.,en
420,love this song reminds. Mom and my brother mom died from cancer my brother. committed suicide. i will always love them forever.,en
421,"Rock  mais  Romântico  incrível que, já ouvir naqueles momentos incríveis daquele anos 94 95 incrível....",pt
422,"How does this song have less likes thwn a one direction song? ""The best song ever""...   Yeah right ️ ",en
423,Amo essa música ,pt
424,The the best of all his song especially for me    blood on blood,en
425,Sexta feira 15 de abril de 2022 e eu aqui relembrando que sou apaixonada nessa música,pt
426,Love this song,en
427,"Brings back memories,  miss you nicole",en
428,Love from Bangladesh 🇧🇩,en
429,I really appreciate you every inch of ur songs ....relate much....idol talaga kita sobra,en
430,I never thought that the song once I hated when I was a kid is now one of my favorites ,en
431,até agora não Bom Jovi 2023 quem tá ouvindo aí agora?,pt
432,Absolutely beautiful song going to sing this for someone very special to me,en
433,Eu escuto sempre .....Bon Jovi top demais ....daqui de São Manuel são Paulo Brazil,pt
434,Oh yea and he is the absolute series man in the world. Still to this day.,en
435,Março 2023 todos gostam desse clássico,pt
436,"This Romeo is bleeding
But you can't see his blood
It's nothing but some feelings
That this old dog kicked up",en
437,I still listening this song in Mozambique,en
438,This music video along with a few others from the Use Your Illusion albums are benchmarks only a few music videos have been able to reach thirty years hence,en
439,"o meu padrinho faleceu a 7 dias, e essa era a música favorita dele. hoje na missa de sétimo dia o irmão dele cantou em homenagem, tá doendo tanto, vê que ele não está mais aqui. achei que ele estaria no meu aniversário de 15 anos, só que infelizmente ele se foi. obrigada por ter deixado seu legado, vc amava viver e viveu seus dias com muita alegria. como o senhor me falava, viver é incrível, e vc viveu o máximo que podia! descanse em paz e até logo..",pt
440,Music Bon jovi is the best,en
441,"Hoje nem tão Jovi, mas sempre Bon.  #BR 
Eterno Crush ♡",pt
442,"모두 명곡에 심취하시길ㅎㅎ

prelude This Romeo is bleeding But you can't see his blood It's nothing but some feelings That this old dog kicked up It's been raining since you left me Now I'm drowning in the flood You see I've always been a fighter But without you I give up Now I can't sing a love song Like the way it's meant to be Well, I guess I'm not that good anymore But, baby, that's just me And I will love you, baby, always And I'll be there forever and a day, always I'll be there 'til the stars don't shine 'Til the heavens burst and the words don't rhyme And I know when I die, You'll be on my mind And I'll love you always Now your pictures that you left behind Are just memories of a different life Some that made us laugh, some that made us cry One that made you have to say goodbye What I'd give to run my fingers through your hair To touch your lips, to hold you near When you say your prayers, try to understand I've made mistakes, I'm just a man When he holds you close, when he pulls you near When he says the words you've been needing to hear I'll wish I was him 'cause those words are mine To say to you 'til the end of time Yeah, I will love you, baby, always And I'll be there forever and a day, always If you told me to cry for you I could If you told me to die for you I would Take a look at my face There's no price I won't pay To say these words to you Well, there ain't no luck In these loaded dice But, baby, if you give me just one more try We can pack up our old dreams and our old lives We'll find a place where the sun still shines And I will love you, baby, always And I'll be there forever and a day, always I'll be there 'til the stars don't shine 'Til the heavens burst and the words don't rhyme And I know when I die, You'll be on my mind And I'll love you, always",en
443,Love song beautiful ️ and sad and singer is awesome,en
444,"Don't worry, you are not the only one who's listening this masterpiece in July 2021 :-)
It was, is and will be just awesome...",en
445,Música que me traz lembranças especiais,pt
446,This song makes me cry,en
447,"LYRICS:
This Romeo is bleeding
But you can't see his blood
It's nothing but some feelings",en
448,Oh Gosh. ,en
449,Quem ouvindo em  março de  2023 ?,pt
450,"🇧🇷🇧🇷 2019 ?
Alguém bebendo e escutando esse hino maravilhoso?",pt
451,This song make me cry . I don't know why ️️️,en
452,this music remind my childood....Last always  is better than now.,en
453,"Voltei no tempo e na minha ex Cidade, essas música ouvi ela pela primeira vez estava chovendo então assim que chove eu ouço ela ,....",pt
454, awesome song and singer beautiful and sad music video,en
455,"This Romeo is bleeding
But you can't see his blood
It's nothing but some feelings
That this old dog kicked up",en
456,"Lyrics

This Romeo is bleeding, but you can't see his blood
It's nothing but some feelings",en
457,It always got me that he had the absolute Christ on a scooters audacity to actually be mad at her  still love this song though ,en
458,There’s always someone better but be happy with the one you’re with if she’s good April 15 /2023,en
459,Quem vai levar essa comigo pra 2019?,pt
460,"Rafa my life in this song. Jackie lottery giving Number without fail. picazo painting .number one . And throughout my life, I am even a singer. I hate infidelities. Blessings Jovi.",en
461,"A presença  da voz marca na melodia dessa canção, nessa forma e sim kkkkk eu sei pois sinto também, a música segue na vida caminha e passeia em momentos precisos estou falando para você  fico feliz por você de alegria contente, música linda ",pt
462,the best,en
463,"Now that, after many years away from my home country, I have English fluency that I get to admire this song yet more for the poem-made-music it is. Always mate, always...",en
464,Que somzeira ,pt
465,Vim do futuro dizer que em 2050 essa música vai estar fazendo sucesso ainda,pt
466,"Queria ter uma máquina do tempo pra voltar em vários momentos e viver com mais intensidade cada um eles.
O tempo passa tão rápido...",pt
467,Old is gold..,en
468,I will always love you Ed ,en
469,It's Colin from 90210!! Crazy how he was a painter in the show too.,en
470,"Letras

Este Romeu está sangrando

This Romeo is bleeding",pt
471,Linda cação... amor eterno ,pt
472,"It’s May 4, 2023 and I’m still listening",en
473,Had a crush on that girl then.. still did when she was on Sin City .... ,en
474,"This Romeo is bleeding

But you can't see his blood

It's nothing but some feelings

That this old dog kicked up",en
475,"Reminds me of my fallen Hero Clemence Mguni, Rest in peace my big broe",en
476,"I kove this song. This was ""the song"" of my first love. I still you remember you and I will always love you... in my own strange way... Where ever you are right now.",en
477,"Always

This Romeo is bleeding
But you can't see his blood",en
478,"Dumbledore:Lily After all this time?
Snape: Always.
All of us: Always intensifice",en
479,Quem tá na quarentena ouvindo  bon   jovi  tudo  de bom.,pt
480,"No final os dois não valem nada aproveitar na primeira oportunidade, ele com amiga e ela por ser fraca e carente ",pt
481,I'm the wife of this account.. I was 16 when this came out n made my mom make that whole cat in the hat hat n gloves so I could wear it to a Halloween party... It was so cool n big,en
482,May 2023  love from Glasgow Scotland 󠁧󠁢󠁳󠁣󠁴󠁿,en
483,SALUDOS COSTA RICA,en
484,I still remember uncensored version of this video where he was burning the other guy's place with a torch after the girl left.,en
485,This song make me be young more..,en
486,vcs já julgaram um psicopata????não julguem....porq eu estou loucamente louca por esse homem,pt
487,Good bon Jovi,en
488,His jealousy cost him everything. Still he was the first one to cheat on her. Us men really are idiots sometimes.,en
489,I miss my soulmate Jimmy Freddie Cora Jr..I will forever LOVE YOU JIMBO. I cant wait to be with you in the afterlife.,en
490,"Estou em Março de 2019 e ainda escuto esse hino,Mais alguém??#Like",pt
491,"Se acabou o tempo em que se fazia música bonitas de verdade tenho 20 anos e acho que as música da minha geração vão de mal a pior mas quem sabe isso mude um dia tipo daqui uns 10 ,15 anos mas enquanto isso prefiro ficar nas Clássicas dos anos 80 e 90 com música de verdade não essas porcarias de hj em dia ",pt
492,"Mais alguém nessa quarentena ouvindo música de verdade ,",pt
493,Me  i love all his songs,en
494,"Bons tempos , era feliz é nem sabia ...",pt
495,"Bon Jovi - Always (Official Music Video)
Bon Jovi
7,45 mi de inscritos",en
496,"Mandela Effect - Wasn't it ""I'll always love you'? Heard this at work on the radio and we all said this song has changed ",en
497,Cadê os brasileiros marcando presença aqui?? 🇧🇷🇧🇷🇧🇷 sou de Alagoas e vcs?,pt
498,Yup! Great song,en
499,"June 2009 - 2019_exactly 10 years since this video published on YouTube .. still watching, still love it .. __ALWAYS_  
love n peace from Indonesia",en
500,"This Romeo is bleeding
But you can't see his blood
It's nothing but some feelings
That this old dog kicked up",en
501,"This Romeo is bleeding, but you can't see his blood
It's nothing but some feelings
That this old dog kicked up
It's been raining since you left me",en
502,Live love bon Jovi. It's always and forever its my life.,en
503,"This Romeo is bleeding, but you can't see his blood
It's nothing but some feelings
That this old dog kicked up
It's been raining since you left me",en
504,"This Romeo is bleeding, but you can't see his blood
It's nothing but some feelings
That this old dog kicked up
It's been raining since you left me",en
505,Mano que tipo de gente dar dislike nessa música,pt
506,Algum Brasileiro ouvindo essa linda canção em 2020 dá um salve aí ..comente !!,pt
507,Sofrendo após o rock in rio sem eles tocarem essa música.,pt
508,"""We'll never, ever do it alone. never, never do it alone. We'll never, never do it alone.""

Finally, after all these years, i know what Jon sings at the end :)",en
509,"This Romeo is bleeding
But you can't see his blood
It's nothing but some feelings
That this old dog kicked up",en
510,"This Romeo is bleeding, but you can't see his blood
It's nothing but some feelings
That this old dog kicked up
It's been raining since you left me",en
511,"This Romeo is bleeding, but you can't see his blood

It's nothing but some feelings

That this old dog kicked up

It's been raining since you left me",en
512,"This Romeo is bleeding
But you can't see his blood
It's nothing but some feelings
That this old dog kicked up",en
513,Será que não tem nenhum brasileiro vendo essa relíquia?,pt
514,Cadê os brasileiros ouvindo esse hino em 2019,pt
515,"This Romeo is bleeding, but you can't see his blood
It's nothing but some feelings
That this old dog kicked up
It's been raining since you left me",en
516,"I'm 16 years old 
I honestly prefer listening to this kind of songs than listening to modern songs",en
517,"This Romeo is bleeding

But you can't see his blood

It's nothing but some feelings

That this old dog kicked up",en
518,Nobody can cover this song still the original is the best,en
519,"Seeing the comments, it’s safe to say this song was really popular in Brasil.",en
520,Ih fi vou chorar d+ no Rock in Rio 2019,en
521,"This Romeo is bleeding but you can't see his blood
It's nothing but some feelings
That this old dog kicked up
It's been raining since you left me",en
522,2020 e nós ta aqui de quarentena caralhooooooooooooooooooo escutando a melhor isso sim é musica não essas merda de hoje em dia,pt
523,"Que música  meu  deus 

Grande  cantor  senpre   bom   mais   nem  tão   jovem",pt
524,"Jon Bon Jovi was the hottest man in the 90s, damn...who agrees?",en
525,Alguém em dezembro de 2019? Amo Bon Jovi,pt
526,"This Romeo is bleeding
But you can't see his blood
It's nothing but some feelings
That this old dog kicked up",en
527,BRASILEIROS QUEM AMA BON JOVI DA UM LIKE E MADA UM UP NESA PORRA,en
528,"Como existe pessoas para dar deslik em uma das melhores músicas de toda a humanidade ?

How are people to give deslik in one of the best songs of all mankind?",pt
529,Alguém curte linda música em 2018,pt
530,"Alguém assistindo em outubro de 2019?
Nunca me canso dessa musica",pt
531,Alguém  ouvindo  essa delícia de música 27/09/2017,pt
532,Quem é brasileiro ai da um salve ai. ,pt
533,This reminds me of a girlfriend I never had .,en
534,"2019 im still alive to listen this fuckin cool music,thanks God...",en
535,Quem ama está música deixa seu like aqui,pt
536,Quem está escutando em setembro de 2019 da salve ai linda música,pt
537,Good music i really  like music bon jovi  :) from Vietnam,en
538,Só e digno merece ouvir porque eu sei o que significa em minha vida em alguém muito especial tem minha total lealdade até depois por toda ertenidade,pt
539,Algum brasileiro houvindo em março de 2020 ,pt
540,Quem é Brasileiro deixa o like️e q curte essas músicas,pt
541,O CARA É BONITÃO TÁ PORRA !!,pt
542,This song is so fucking amazing,en
543,damn the girl run so fast ... she's better than usain bolt for sure,en
544,Cade os brasileiros ouvindo durante a quarentena?,pt
545,I will always listen to always November 2019,en
546,Quem tá escutando essa música 22/10/2019 da um like aí?,pt
547,Alguém ouvindo em junho de 2021 essa relíquia antes do mundo acabar.,pt
548,He has a huge Spanish speaking fan base holy shit ,en
549,stay with you bonjovi 6 juni 2019 from #indonesia🇲🇨🇲🇨,en
550,Some people are eternally in my Heart whatever Happens ! Always ! What about You ?,en
551,Que merda é o amor... feliz ano novo a todos os que n sabem o que é o amor...#2019,pt
552,2:19 this moment is  breaking my heart....,en
553,"god damn it, what happened to music? A real dream come true would to find a woman who loves this song as much as I do.",en
554,Quem veio aqui pelo fato deles decepcinarem por ñ ter tocado Always após o show do Rock in Rio?,pt
555,Who's listening to bon jovi while in quarintine??,en
556,Fun fact?? This didn’t show up on you recommended you searched it up and your a legend,en
557,"pozdrawiam wszystkich od pizgacz <3  życzę wam takiego balu jak nate i vic a na dole zostawiam wam tekst<33
This Romeo is bleeding, but you can't see his blood

It's nothing but some feelings

That this old dog kicked up",en
558,Amo demais tudo meu amado beijo até amei demais amorzinho até sempre beijao,pt
559,#nostalgia,pt
560,"Cadê os brasileiros que estão ouvindo em plena 23:00 horas em pleno Natal de 2020 dia 25/12/20 
Dê um like gentee",pt
561,Janeiro algum brasileiro ouvindo esse hino?,pt
562,"23 mil deslikes 
23 mil idiotas
como nao gostar dessa música",pt
563,Stop asking who's here in 2020 or quarantine. We will be here till the end of time,en
564,"If you can't handle your woman sleeping with another guy, don't cheat on her in the first place.",en
565,Alguém ouvindo esse musicao nessa pandemia?,pt
566,"He: cheats on her
Her: cheats back
Him: destroys home of her new lover
Her new lover: is this some kind of sick joke?",en
567,How dare you scroll down while listening to Bon Jovi!,en
568,Brasileiros cadê voces galera curti ai pra mim que vocês tão vivo e nois vlw vem jenteee,pt
569,Do Brasil alguém? ! Em 2019....,pt
570,Who are same with me? Still listen in 2020,en
571,alguem ouvindo em 2016 ?? ,pt
572,"I won't ask who's here in 2021,
 because we never left . 🇮🇩",en
573,Durante o Rock in Rio da um Like! Rs,pt
574,O clássico macho que trai mas não gosta de ser traído hahahahaha,pt
575,Alguém em 2018 ? ️,pt
576,Alguém ouvindo aí em 2019,pt
577,Quem está assistindo em 2017 curti aqui ,pt
578,We love for you,en
579,14/05/2019.. alguém?!,pt
580,KD os brasileiros de quarentena ?kkkk,pt
581,Quem está ouvindo em Novembro de 2019 dá um like,pt
582,"Será Que eu tô sozinho Aqui? Não, sempre aparecer um br...",pt
583,Cadê os br 2018,pt
584,É engano meu ou essa mulher faz a maldição da residência Hill?,pt
585,"So he cheats with her friend that was couch surfing. She finds them and leaves, some artsy dude finds her, gives her some wine, doodles a picture and smashes. She wakes up alone and calls her cheating boyfriend over to show him? So then cheater bf commits arson and walks away ",en
586,Só BR nos comentarios hauhsuahush,pt
587,ALGUÉM ASSISTINDO OUTUBRO DE 2019???,pt
588,Who's here because of the haunting of hill house? 2018,en
589,2016 algum brasileiro?,pt
590,Who is watching this in 2017?,en
591,E ainda tem gente que prefere funk e outras besteiras affsss musiicaaaoooo,pt
592,Setembro de 2019 quem tá vendo da um salvei,pt
593,Non Jovi I like this song,en
594,Te amo! ill wish i was him cause those words are mine,en
595,Who is listening October 2019,en
596,Guys we Almost 1B Views,en
597,Alguem curtindo bon jovi em abril de 2023?,pt
598,It's April still on listening,en
599,And I'll be there forever and a day always  P,en
600,I’m obnoxiously unapologetic best song and film clip ever made.,en
601,2023 alguém ,pt
602,This song is legend and last forever can someone go back this time i know you make time machine find mi if you can i have to tell you you never know soo go back in time meet me,en
603,Top,en
604,oh how times flies.,en
605,Yeah but that's gone get the good times roll good times are coming my way,en
606,I miss this song,en
607,May 1st 2023 been listing to this song for 30+ years,en
608,"It's near 1 billion views,,, It's my life and Livin on a prayer are now 1 billion views each",en
609,this song is from my parents wedding,en
610,"Damm, this lady is older than I thought!",en
611,How many yrs has it been? Still hurts.,en
612,Ah shit perfect songs,en
613,"Simple,,,how often do you listen to this song.... Always ",en
614,"April 3 May 2023, always on my memory",en
615,O filho dele é o cuspe dele ,pt
616,Yes me am listenin right now this song to be sung ar my funeral,en
617,"You and all your partners always had a way with words, even when I would question, that sounds like something, so and so would say, I just thought it was me, now I know it was all lies regardless of who was saying it, it just took a long time for me to put the pieces together, oddly enough I'm finding the people that are here now even are sounding like you. The difference is for some reason they don't want to ""DANCE""..",en
618,"Alway's....
Always Love you ",en
619,Não continua jovi mais continua bon,pt
620,"não sei porque mas esse cara do clipe me lembra a Virgínia Fonseca kkkk, acho que é por causa do cabelo",pt
621,i want go back in time,en
622,Música suas música te amo,pt
623,Love that woman,en
624,Fresh friends she had,en
625,March 2023 still hurts...,en
626,Aq está uma fã desesperada for you,pt
627,"Afinal, Por que o cara ficou nervoso ? não consegui reparar no quadro ",pt
628,this song reminds me of a very special girl i love you Alana Bianchini,en
629,"It's is my life,you",en
630,"Esse cara loiro atua no filme breakdow implacável perseguição,,a morena atua no filme pequenos espiões...essa loira também já vi ela em um filme ..mais não recordo o nome",pt
631,Toptop,en
632,"Why, 30 years later did I realize it was 3 different men! ",en
633,Thats a young bon jovi,en
634,Bomdemaisamoestamusica,pt
635,"No, I'm trying to get rid of any and all letters, pictures and cards that I have received through a life time. You succeeded the stars don't shine neither does the Sun. You were always him. I just didn't know it.",en
636,Love bon jovi and jon always will,en
637,"2:39pm hot summer March 2023 at bank of Mongla River in Mongla Port , Bangladesh. Chilling.",en
638,Cabelos.....vento...levou....vou pegar...carona....desta....vez....beijos....,pt
639,It’s Me… always,en
640,ouvindo em 2023,pt
641,Como diz aquele ditado: chumbo trocado não dói.,pt
642,"MEN, DON'T EVER PULL THAT ONE ON A WOMAN YOU LOVE, BECAUSE SHE WILL GET YOU BACK....THAT WILL HURT YOUR EGO FOR THE REST OF YOUR LIFE!",en
643,I LOVE IT SOOO MUCH SHOUT OUT FOR HIM! WHO EVEN LIKES THIS I DO THE PPL WHO DOES NOT LIKE IT THEY ARE BULLIES AND UGLY AND CREEPS THIS IS AWSOME IM SORRY I'M TO HIGHPER,en
644,Do you notice that the  actors  in this video look like Jon  Bon Jovi and  Richie Sambora  ?  Years later  Bon Jovi revealed that there had been tension between himself and Sambora  because they were both  competing for the same woman .  Very  sure  that this video is referring to that event.,en
645,Millie bobby brown is soo lucky to have him aa her father in law,en
646,"I love YOU FOREVER SHAI. Always. You will always be my first choice.
Even if you hate me.
You have my Love.",en
647,"921 million views, crazy",en
648,Im still here in 2023,en
649,"Is it juas a clip video for the song or was it a movie thay took part of for the clip ? If so whats the movie name ?
Love bon jovi",en
650,I  do have grt memories,pt
651,My reaction was stones with men when they were unfaithful I already stopped that I am free I do not need sentimental complications.️,en
652,love this sohng,en
653,Eu não tô ouvindo isso só por causa de um livro🫡 irônico kkkkkkkk,pt
654,Its 2nd april anyone still listening to this song,en
655,Always  April 2023 ,en
656,What movie is this video sequence from?,en
657,Ben ja tenho a pastilha colada no nariz,pt
658,this is so undying song for me ,en
659,Moral of the story is: Do not bring strange women to yours if you have a really nice place. Get a hotel room.,en
660,The most beautiful woman Carla.,en
661,"Jon Bon Jovi is great, of course, but Keri Russell definitely helps this video get more views!  Lol 
LPeaceM",en
662,I can sing a love song,en
663,"10/05/2023, Ate o futuro...",pt
664,Always 1 billion view in 2023...,en
665,"What is exactly what he sings in the very last verses after the last chorus?
“I’ll never ever do it alone”?",en
666,2nd April 2023 - I'm still here waiting for you..,en
667,I'm like the play guitar solo,en
668,Moral da história nunca de a mão a uma rapariga chifruda .,pt
669,Who else noticed it's the actress Keri Russell playing the other woman ,en
670,"Jonh, é a Patrícia, , I love you",pt
671,May 2023! Always here! ,en
672,"Thank you from Abilene, Texas.",en
673,Myfaforitesong,en
674,I remember all (thanks you ),en
675,Oh gosh I know why.      I tried my best ,en
676,Maio de 2023 ,pt
677,alguém em 2023 ? ,pt
678,"My son has a rocker day in school, he's had a couple, don't suppose you could make this one, one to help him enjoy school, he has learning difficulties, love him. Sorry don't mean to play the disability card, it's the truth. I thank the Masonic for their support to pull us through. Thanks",en
679,Nao nao preciso de levar colchao para o concertom mas obrigada por perguntares,pt
680,"Here ,in this video since 2015... Is anyone else watching in 2023?",en
681,I feel bad for the dude that got his apartment torched!,en
682,Indonesia stay on for bonjovi 20 april 2023,en
683,How about 2023!  here I am ,en
684,And always,en
685,It like I werz literaly under fire in the underground under pressure,en
686,Heĺlo friend how are  take care God bless you always ,en
687,"Alwaysss  forever and a day, i love you Marco, and my Kids Daniel, and Victoria",en
688,Quit TOUCHING all my stuff in the house though!!!,en
689,Best smile -Your! Darling Mark,en
690,"meu pai ouvia quando eu era criança, cá estou eu com 28 anos escutando ela ",pt
691,It's May and yes,en
692,Yo,en
693,video clipnya toxic relationship bgt anjir,en
694,This song is mainly dedicated to guys who think it's ok to cheat on their women but when the tables have turned and the women cheats it's not ok,en
695,They’d deleted the scene of the bf committing arson. ,en
696,"The crime of the owner's man : cheating, arson, housebreaking :(",en
697,Alguém sabe o nome dessa atriz ?,pt
698,Das is shon!,en
699,anos de terapia destruídos por uma música.,pt
700,Quero outra.... ah mentol ae,pt
701,Few scenes are not in this video.,en
702,This Romeo is bleeding,en
703,"It's April 2023, is anybody here? ",en
704,To my family the words says it all poppy Steve Jones,en
705,6 minuto? é novela porra?,pt
706,"love your version, but I loved Glennis Grace cover more. You have to checke her out. So great. MMmmm except Richie by the way",en
707,They changed the video by cutting out the arson!!,en
708,VASCO!!!,pt
709,Are we not going to talk about how the guitarist in 2:05 looks like David Tennant?!?!!,en
710,He done nothing ,en
711,What movie was this,en
712,"My sweet smile for judy never ️ forget of my heart any teacher judy love them they are give my heart power thank you all the world teachers ️ god  please you all stay long life have nice  day ️ my sweet smile kiss 
From judy Thailand",en
713,Wow Carla Gugino! ,en
714,Hah I just realized the male model in the video is Bosco from Third Watch.,en
715,"Let's see how many people are
 watching to this in 2023?",en
716,Nao nao vou abparis so vou a praia mesmo...... nao percebi......,pt
717,Quem tá on em 2023??,pt
718,Can someone explain to me what is actually happening in this video?,en
719,April 2023 holy week ️,en
720,Yellow jackets brought me here,en
721,"Pau que dá em chico, dá em francisco, so que o francisco nao aguentou.",pt
722,"They re coming for SHIROCK 2023{(Hungpung, Ukhrul Manipur)SHIRUI LILY  fest}  ",en
723,Quit drinking all the ALCOHOL in the house DIOBLUE!!!!,en
724,2023 playing company of heroes,en
725,what kind of idiot would leave their best friend with Jovi?  She's pretty much responsible for all this.,en
726,Can someone please like this comment in the year 2034... so that I can come n listen to it once,en
727,Te amo Bea. Jorge E.,pt
728,Amor by Ton felron .,en
729,Te amo bon jovi coloquei seu nome no meu dog,pt
730,I wanst even born when this song was realised,en
731,Maio 2023 alguém?,pt
732,Lots of people are unaware his real name is Bon Jon Bovi,en
733,Yes it sounds like you,en
734,wow thats a  nice movie,en
735,Alguém e. 2023 ouvindo essa musica,pt
736,Did they make the goofy painter a carbon copy of bleeding Romeo for any good reason or is it the casting error it appears to be?,en
737,"yeah dude, we love this song but we don't care about the calendar.",en
738,Kery Russel stars in The Diplomat,en
739,One one one,en
740,Quit smoking all my smokes!!! Turtshell  thinking....,en
741,Alguém 2023?,pt
742,"This song is so incredibly beautiful but the story of the video is so incredibly toxic, so creepy. This girl that finds his boyfriend cheating, then he finds out she slept with another guy after they broke up and he freaks out and sets the guy’s place on fire??? Wtf??! That is not cute, that is not romantic, that is abusive lol",en
743,IE  meu good  foreves,en
744,Please Jon sir l need your help... I am from India with 3 children.. We list our job and my children are still studying l.. Please sir,en
745,I love you so much Jimmy Freddie CoraJr.,en
746,My son had punniaked  yesterday.,en
747,Such à curious thing,en
748,"Always the same as redon,,  occupy my mind like thst with à wrong way",en
749,Is he the same guy in the music video,en
750,Estou cansada desta bola,pt
751,"Hot and cold, gaslighing, redirecting argument, self victamizing",en
752,Nicholas Celeghin,en
753,Guys. please know. The blonde is Justin in Event Horizon!!!!!!!!!!!!!!!,en
754,April 2023 here?️,en
755,"omg this is ingrig cortez from ""spy kids""!!!!",en
756,Will Trent sent me here. ,en
757,2023.03.23 from Mongolia,en
758,I can t resist against not association suport,en
759,DIOBLUE HEAR!!!  Any luck on finding ROCKSTAR RODNEY JENSEN or he is still missing?? Turtshell  thinking..... ,en
760,ALGUÉM EM MARÇO DE 2023?,en
761,Adoro essa música.  Mas ele foi hipócrita.  Traia ela e quando viu a pintura dela. Deu a louca kkk para. Traia ela pra caramba e vai saber deste quando. Homem e seu ego ferido ne ...,pt
762,"poor artist guy got all his sh*t burned down. mind you, that painting was horrible. Probably a blessing in disguise.",en
763,Dude was gayyy but played it good,en
764,PAPUA 24 MARET 2023,pt
765,Yemanja e testemunha,pt
766,You prefer her than your career. A very stupid act to sacrifice.,en
767,Hebrews 4: 12 - 13,en
768,I will not love you enemore i am tired of you sorry but no more,en
769,It's april 23 show,en
770,Men with over effort it's not good for women,en
771,Isabel Ruiz.     Trabajo en.      Affinity.      Guapao,en
772,Corpo jusciria da conceicao dos samtos by amizade,pt
773,April to One song to player nobb,en
774,Alef Mem Bet Resh Hey Alef Nun Gimel Yode Vav Lamed Yode Nun Yode,en
775,"Tudo errado nessa música.
A melodia, ritmo e som mesmo não em português faz você adorar a música, mas está errado.
A letra é ruim, o vídeo mostra traição, bebedeira, fornicação, imoralidade sexual etc. Resumindo: Tudo o que ocorre aí é pecado. E finaliza com o traidor matando a traída. Tudo errado gente, tudo errado. Abram os olhos, não assistam isso, o resultado será você querer fazer a mesma coisa. A música e vídeo influência seu comportamento.",pt
