,comentario,liguagem
467,Me and the boys going to the Roxbury,en
468,April of 2023 still hereee,en
469,"Sir you have 3 day left:
My testicular cancer:️",en
470,"Doctor: you have AIDS
Me : you too 
… the end",en
471,April Still Alive here,en
472,My honest Reaktion,en
473,I broke the window again,en
474,BICAMPEÃO MUNDIAL FIFA  CORINTHIANS,pt
475,2023 what is love,en
476,"Não gotuei, Asmei",pt
477,Mike o'hearn ,en
478,2023 ? Alguém?,pt
479,I got buy a witless speaker that’s just the speaker like that,en
480,Who's here in 2023. ,en
481,My honest reaction to...,en
482,The train ends right here.  don't cast this either .,en
483,"I don't speak English I'm translating, I'm from",en
484,April 2023  I’m here !,en
485,"Mike O’Tre.. I mean, Mike O’Hearn memes brought me here",en
486,Verdad,pt
487,"Doctor: you have dementia

Me: who asked?",en
488,Ent é essa é a musica do tom ??,pt
489,What is Ship,en
490,Mike Ó Hearn brought me here…,en
491,"Baby don't hearn me, no more",en
492,Believe in the right relgion,en
493,Mike o Hearn brought me here,en
494,Maio de 2023,pt
495,SCORE...Steve and Dough Butabi,en
496,Alguém 2023?,pt
497,This song reminds me of Tom kaultitz,en
498,The Night at the Roxbury,en
499,First comment of 2024 is here. ,en
500,UBER 1 PAYS FOR IT SELF WHEN YOU ORDER 3 TIMES,en
501,Here in May 2023,en
502,tokio hotel impact,en
503,used to gamble csgo i win big,en
504,Baby don't Hearn me,en
505,What's up with all the Spanish comments?,en
506,Mike O’hearn song,en
507,Congrats you found an English comment,en
508,Entra Mike O'Hearn,en
509,2034 who's here,en
510,Whast  is love please,en
511,2023 Who?,en
512,Baby dont Hearn me,en
513,only english comment,en
514,Lucas oliveira santos,pt
515,where is mike?,en
516,2029 anyone with me?,en
517,9th may 2023,en
518,Mike ohearn song,en
519,Way better than David guetta’s version. beat good. Lyrics trash.,en
520,Im here toooo,en
521,Calvin harris,en
522,Mike O'hearn,en
523,Tom,en
524,"Dancing Turians,....",en
525,Vhat,en
526,Tom,en
